//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xAM7804-TA0C-T-U-AD-SN038
//Part Number (Chip ID): AM8804 A0C
//Chip Model: Chiarlo TxM 7804
//DUT Test GUI Version Number: Rev. A1.00.279
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 2
//Test Date & Time: 12-03-2009 11:55:4
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\HS\Chiarlo\7804\AM7804_TA0C-AM-PM Distortiion.txt
//ATR Correlation Log File Not Found.
//Comment:
//**************************************************************************************************************
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
1	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L1B	LBIn	-33.9	0.0	0.0	-9.31	870.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	43.758806	43.756936	34.383915	0.303915	1.7952	3.493118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.600v_ramp.txt	12-03-2009	11:55:17	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPWRMTR	HBIn	-34.95	0.0	0.0	-7.29	1810.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	33.513745	33.510439	32.769043	-2.510957	1.61587	3.493614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.600v_ramp.txt	12-03-2009	11:55:27	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Step	VAM(volt)	AM-AM	AM-PM(degree)	I(averaged)	Q(averaged)	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	26.0	0.290278	0.447562	-21.822209	0.447562	-2.587636	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:43	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	27.0	0.295365	0.494009	-21.799611	0.494009	-2.587242	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:43	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	28.0	0.301865	0.559657	-21.616178	0.559657	-2.58404	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:43	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	29.0	0.308605	0.633124	-21.315971	0.633124	-2.5788	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:43	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	30.0	0.318715	0.743947	-20.254808	0.743947	-2.56028	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:43	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	31.0	0.326495	0.827573	-19.201848	0.827573	-2.541902	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:43	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	32.0	0.335096	0.923443	-17.779645	0.923443	-2.51708	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:44	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	33.0	0.345994	1.054008	-15.949905	1.054008	-2.485145	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:44	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	34.0	0.357754	1.19316	-14.227995	1.19316	-2.455092	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:44	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	35.0	0.386917	1.541333	-10.768364	1.541333	-2.39471	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:44	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	36.0	0.427419	2.023005	-7.321204	2.023005	-2.334546	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:44	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	37.0	0.476466	2.614813	-4.69294	2.614813	-2.288674	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:44	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	38.0	0.532548	3.322272	-2.418854	3.322272	-2.248984	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:44	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	39.0	0.604773	4.282299	-0.446094	4.282299	-2.214552	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:44	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	40.0	0.700913	5.626219	1.51637	5.626219	-2.180301	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:44	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	41.0	0.819918	7.358054	2.567253	7.358054	-2.16196	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:45	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	42.0	0.976172	9.685535	3.293842	9.685535	-2.149278	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:45	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	43.0	1.161967	12.424128	3.494361	12.424128	-2.145778	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:45	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	44.0	1.404183	14.736197	1.806022	14.736197	-2.175246	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:45	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	45.0	1.626083	15.170479	0.0	15.170479	-2.206767	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:02:45	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.247837	0.013352	-47.48392	0.013352	-2.996578	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:16	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.248238	0.013424	-47.597502	0.013424	-2.99856	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:16	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.249164	0.014612	-43.653731	0.014612	-2.929729	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:16	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.250723	0.01927	-35.6349	0.01927	-2.789774	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:17	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0	0.253778	0.030967	-27.59471	0.030967	-2.649446	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:17	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	6.0	0.260137	0.083424	-22.506664	0.083424	-2.560643	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:17	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	7.0	0.261558	0.098179	-22.515239	0.098179	-2.560792	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:17	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	8.0	0.262628	0.105516	-22.582617	0.105516	-2.561968	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:17	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	9.0	0.263935	0.11912	-22.754968	0.11912	-2.564976	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:17	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	10.0	0.264634	0.13285	-22.95989	0.13285	-2.568553	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:17	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	11.0	0.265736	0.155752	-23.167438	0.155752	-2.572175	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:17	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	12.0	0.267161	0.174333	-23.440554	0.174333	-2.576942	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:17	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	13.0	0.26832	0.191962	-23.609594	0.191962	-2.579892	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:18	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	14.0	0.269837	0.211395	-23.709806	0.211395	-2.581641	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:18	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	15.0	0.271331	0.234341	-23.778429	0.234341	-2.582839	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:18	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	16.0	0.272883	0.264069	-23.813746	0.264069	-2.583455	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:18	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	17.0	0.27459	0.289929	-23.789491	0.289929	-2.583032	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:18	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	18.0	0.275836	0.303687	-23.695152	0.303687	-2.581386	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:18	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	19.0	0.276544	0.30542	-23.680993	0.30542	-2.581139	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:18	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	20.0	0.277661	0.320717	-23.654565	0.320717	-2.580677	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:03:18	No comments(this is a filler only).
