s11_ANT_phi, s11_ANT_mag, ControlSignals, Freq(MHz), HB_LB, Phase(degree), Pwr In(dBm), Regmap, SN, Serial Number, Sub-band, Temp(C), Test Freq(MHz), TestName, VSWR, Vbat(Volt), Vramp Voltage, logfilename, record_num, SN_fld0, Test Date & Time, chipid, 
310.67, 0.11229, 00010000 (TRX1)   [0:08], 1272.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 592.0, xxxx, 14oct15_0913, , 
311.14, 0.11213, 00010000 (TRX1)   [0:08], 1274.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 593.0, xxxx, 14oct15_0913, , 
311.61, 0.11198, 00010000 (TRX1)   [0:08], 1276.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 594.0, xxxx, 14oct15_0913, , 
312.08, 0.11182, 00010000 (TRX1)   [0:08], 1278.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 595.0, xxxx, 14oct15_0913, , 
312.55, 0.11167, 00010000 (TRX1)   [0:08], 1280.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 596.0, xxxx, 14oct15_0913, , 
313.03, 0.11151, 00010000 (TRX1)   [0:08], 1282.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 597.0, xxxx, 14oct15_0913, , 
313.55, 0.1114, 00010000 (TRX1)   [0:08], 1284.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 598.0, xxxx, 14oct15_0913, , 
314.1, 0.11132, 00010000 (TRX1)   [0:08], 1286.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 599.0, xxxx, 14oct15_0913, , 
314.65, 0.11123, 00010000 (TRX1)   [0:08], 1288.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 600.0, xxxx, 14oct15_0913, , 
315.2, 0.11115, 00010000 (TRX1)   [0:08], 1290.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 601.0, xxxx, 14oct15_0913, , 
315.76, 0.11107, 00010000 (TRX1)   [0:08], 1292.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 602.0, xxxx, 14oct15_0913, , 
316.31, 0.11098, 00010000 (TRX1)   [0:08], 1294.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 603.0, xxxx, 14oct15_0913, , 
316.86, 0.1109, 00010000 (TRX1)   [0:08], 1296.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 604.0, xxxx, 14oct15_0913, , 
317.41, 0.11081, 00010000 (TRX1)   [0:08], 1298.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 605.0, xxxx, 14oct15_0913, , 
317.97, 0.11073, 00010000 (TRX1)   [0:08], 1300.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 606.0, xxxx, 14oct15_0913, , 
318.52, 0.11064, 00010000 (TRX1)   [0:08], 1302.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 607.0, xxxx, 14oct15_0913, , 
319.07, 0.11056, 00010000 (TRX1)   [0:08], 1304.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 608.0, xxxx, 14oct15_0913, , 
319.63, 0.11048, 00010000 (TRX1)   [0:08], 1306.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 609.0, xxxx, 14oct15_0913, , 
320.18, 0.11039, 00010000 (TRX1)   [0:08], 1308.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 610.0, xxxx, 14oct15_0913, , 
320.73, 0.11031, 00010000 (TRX1)   [0:08], 1310.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 611.0, xxxx, 14oct15_0913, , 
321.28, 0.11022, 00010000 (TRX1)   [0:08], 1312.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 612.0, xxxx, 14oct15_0913, , 
321.84, 0.11014, 00010000 (TRX1)   [0:08], 1314.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 613.0, xxxx, 14oct15_0913, , 
322.39, 0.11005, 00010000 (TRX1)   [0:08], 1316.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 614.0, xxxx, 14oct15_0913, , 
322.94, 0.10997, 00010000 (TRX1)   [0:08], 1318.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 615.0, xxxx, 14oct15_0913, , 
323.49, 0.10989, 00010000 (TRX1)   [0:08], 1320.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 616.0, xxxx, 14oct15_0913, , 
324.05, 0.1098, 00010000 (TRX1)   [0:08], 1322.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 617.0, xxxx, 14oct15_0913, , 
324.6, 0.10972, 00010000 (TRX1)   [0:08], 1324.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 618.0, xxxx, 14oct15_0913, , 
325.15, 0.10967, 00010000 (TRX1)   [0:08], 1326.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 619.0, xxxx, 14oct15_0913, , 
325.68, 0.10974, 00010000 (TRX1)   [0:08], 1328.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 620.0, xxxx, 14oct15_0913, , 
326.21, 0.10982, 00010000 (TRX1)   [0:08], 1330.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 621.0, xxxx, 14oct15_0913, , 
326.75, 0.10989, 00010000 (TRX1)   [0:08], 1332.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 622.0, xxxx, 14oct15_0913, , 
327.28, 0.10997, 00010000 (TRX1)   [0:08], 1334.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 623.0, xxxx, 14oct15_0913, , 
327.81, 0.11004, 00010000 (TRX1)   [0:08], 1336.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 624.0, xxxx, 14oct15_0913, , 
328.35, 0.11012, 00010000 (TRX1)   [0:08], 1338.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 625.0, xxxx, 14oct15_0913, , 
328.88, 0.11019, 00010000 (TRX1)   [0:08], 1340.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 626.0, xxxx, 14oct15_0913, , 
329.41, 0.11027, 00010000 (TRX1)   [0:08], 1342.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 627.0, xxxx, 14oct15_0913, , 
329.94, 0.11035, 00010000 (TRX1)   [0:08], 1344.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 628.0, xxxx, 14oct15_0913, , 
330.48, 0.11042, 00010000 (TRX1)   [0:08], 1346.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 629.0, xxxx, 14oct15_0913, , 
331.01, 0.1105, 00010000 (TRX1)   [0:08], 1348.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 630.0, xxxx, 14oct15_0913, , 
331.54, 0.11057, 00010000 (TRX1)   [0:08], 1350.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 631.0, xxxx, 14oct15_0913, , 
332.08, 0.11065, 00010000 (TRX1)   [0:08], 1352.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 632.0, xxxx, 14oct15_0913, , 
332.61, 0.11072, 00010000 (TRX1)   [0:08], 1354.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 633.0, xxxx, 14oct15_0913, , 
333.14, 0.1108, 00010000 (TRX1)   [0:08], 1356.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 634.0, xxxx, 14oct15_0913, , 
333.67, 0.11087, 00010000 (TRX1)   [0:08], 1358.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 635.0, xxxx, 14oct15_0913, , 
334.21, 0.11095, 00010000 (TRX1)   [0:08], 1360.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 636.0, xxxx, 14oct15_0913, , 
334.74, 0.11102, 00010000 (TRX1)   [0:08], 1362.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 637.0, xxxx, 14oct15_0913, , 
335.27, 0.1111, 00010000 (TRX1)   [0:08], 1364.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 638.0, xxxx, 14oct15_0913, , 
335.81, 0.11118, 00010000 (TRX1)   [0:08], 1366.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 639.0, xxxx, 14oct15_0913, , 
336.34, 0.11125, 00010000 (TRX1)   [0:08], 1368.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 640.0, xxxx, 14oct15_0913, , 
336.88, 0.11145, 00010000 (TRX1)   [0:08], 1370.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 641.0, xxxx, 14oct15_0913, , 
337.42, 0.11167, 00010000 (TRX1)   [0:08], 1372.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 642.0, xxxx, 14oct15_0913, , 
337.96, 0.11189, 00010000 (TRX1)   [0:08], 1374.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 643.0, xxxx, 14oct15_0913, , 
338.51, 0.11211, 00010000 (TRX1)   [0:08], 1376.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 644.0, xxxx, 14oct15_0913, , 
339.05, 0.11234, 00010000 (TRX1)   [0:08], 1378.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 645.0, xxxx, 14oct15_0913, , 
339.59, 0.11256, 00010000 (TRX1)   [0:08], 1379.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 646.0, xxxx, 14oct15_0913, , 
340.13, 0.11278, 00010000 (TRX1)   [0:08], 1381.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 647.0, xxxx, 14oct15_0913, , 
340.67, 0.11301, 00010000 (TRX1)   [0:08], 1383.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 648.0, xxxx, 14oct15_0913, , 
341.22, 0.11323, 00010000 (TRX1)   [0:08], 1385.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 649.0, xxxx, 14oct15_0913, , 
341.76, 0.11345, 00010000 (TRX1)   [0:08], 1387.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 650.0, xxxx, 14oct15_0913, , 
342.3, 0.11367, 00010000 (TRX1)   [0:08], 1389.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 651.0, xxxx, 14oct15_0913, , 
342.84, 0.1139, 00010000 (TRX1)   [0:08], 1391.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 652.0, xxxx, 14oct15_0913, , 
343.38, 0.11412, 00010000 (TRX1)   [0:08], 1393.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 653.0, xxxx, 14oct15_0913, , 
343.93, 0.11434, 00010000 (TRX1)   [0:08], 1395.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 654.0, xxxx, 14oct15_0913, , 
344.47, 0.11457, 00010000 (TRX1)   [0:08], 1397.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 655.0, xxxx, 14oct15_0913, , 
345.01, 0.11479, 00010000 (TRX1)   [0:08], 1399.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 656.0, xxxx, 14oct15_0913, , 
345.55, 0.11501, 00010000 (TRX1)   [0:08], 1401.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 657.0, xxxx, 14oct15_0913, , 
346.09, 0.11523, 00010000 (TRX1)   [0:08], 1403.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 658.0, xxxx, 14oct15_0913, , 
346.64, 0.11546, 00010000 (TRX1)   [0:08], 1405.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 659.0, xxxx, 14oct15_0913, , 
347.18, 0.11568, 00010000 (TRX1)   [0:08], 1407.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 660.0, xxxx, 14oct15_0913, , 
347.72, 0.1159, 00010000 (TRX1)   [0:08], 1409.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 661.0, xxxx, 14oct15_0913, , 
348.24, 0.1162, 00010000 (TRX1)   [0:08], 1411.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 662.0, xxxx, 14oct15_0913, , 
348.74, 0.11658, 00010000 (TRX1)   [0:08], 1413.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 663.0, xxxx, 14oct15_0913, , 
349.23, 0.11697, 00010000 (TRX1)   [0:08], 1415.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 664.0, xxxx, 14oct15_0913, , 
349.73, 0.11736, 00010000 (TRX1)   [0:08], 1417.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 665.0, xxxx, 14oct15_0913, , 
350.22, 0.11775, 00010000 (TRX1)   [0:08], 1419.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 666.0, xxxx, 14oct15_0913, , 
350.72, 0.11813, 00010000 (TRX1)   [0:08], 1421.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 667.0, xxxx, 14oct15_0913, , 
351.22, 0.11852, 00010000 (TRX1)   [0:08], 1423.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 668.0, xxxx, 14oct15_0913, , 
351.71, 0.11891, 00010000 (TRX1)   [0:08], 1425.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 669.0, xxxx, 14oct15_0913, , 
352.21, 0.1193, 00010000 (TRX1)   [0:08], 1427.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 670.0, xxxx, 14oct15_0913, , 
352.7, 0.11969, 00010000 (TRX1)   [0:08], 1429.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 671.0, xxxx, 14oct15_0913, , 
353.2, 0.12007, 00010000 (TRX1)   [0:08], 1431.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 672.0, xxxx, 14oct15_0913, , 
353.69, 0.12046, 00010000 (TRX1)   [0:08], 1433.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 673.0, xxxx, 14oct15_0913, , 
354.19, 0.12085, 00010000 (TRX1)   [0:08], 1435.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 674.0, xxxx, 14oct15_0913, , 
354.68, 0.12124, 00010000 (TRX1)   [0:08], 1437.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 675.0, xxxx, 14oct15_0913, , 
355.18, 0.12162, 00010000 (TRX1)   [0:08], 1439.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 676.0, xxxx, 14oct15_0913, , 
355.67, 0.12201, 00010000 (TRX1)   [0:08], 1441.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 677.0, xxxx, 14oct15_0913, , 
356.17, 0.1224, 00010000 (TRX1)   [0:08], 1443.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 678.0, xxxx, 14oct15_0913, , 
356.66, 0.12279, 00010000 (TRX1)   [0:08], 1445.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 679.0, xxxx, 14oct15_0913, , 
357.16, 0.12318, 00010000 (TRX1)   [0:08], 1447.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 680.0, xxxx, 14oct15_0913, , 
357.66, 0.12356, 00010000 (TRX1)   [0:08], 1449.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 681.0, xxxx, 14oct15_0913, , 
358.15, 0.12395, 00010000 (TRX1)   [0:08], 1451.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 682.0, xxxx, 14oct15_0913, , 
358.64, 0.12434, 00010000 (TRX1)   [0:08], 1453.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 683.0, xxxx, 14oct15_0913, , 
359.04, 0.12482, 00010000 (TRX1)   [0:08], 1455.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 684.0, xxxx, 14oct15_0913, , 
359.44, 0.1253, 00010000 (TRX1)   [0:08], 1457.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 685.0, xxxx, 14oct15_0913, , 
359.83, 0.12578, 00010000 (TRX1)   [0:08], 1459.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 686.0, xxxx, 14oct15_0913, , 
0.22814, 0.12626, 00010000 (TRX1)   [0:08], 1461.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 687.0, xxxx, 14oct15_0913, , 
0.62442, 0.12674, 00010000 (TRX1)   [0:08], 1463.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 688.0, xxxx, 14oct15_0913, , 
1.0207, 0.12722, 00010000 (TRX1)   [0:08], 1465.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 689.0, xxxx, 14oct15_0913, , 
1.417, 0.12771, 00010000 (TRX1)   [0:08], 1467.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 690.0, xxxx, 14oct15_0913, , 
1.8133, 0.12819, 00010000 (TRX1)   [0:08], 1469.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 691.0, xxxx, 14oct15_0913, , 
2.2096, 0.12867, 00010000 (TRX1)   [0:08], 1471.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 692.0, xxxx, 14oct15_0913, , 
2.6058, 0.12915, 00010000 (TRX1)   [0:08], 1473.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 693.0, xxxx, 14oct15_0913, , 
3.0021, 0.12963, 00010000 (TRX1)   [0:08], 1475.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 694.0, xxxx, 14oct15_0913, , 
3.3984, 0.13011, 00010000 (TRX1)   [0:08], 1477.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 695.0, xxxx, 14oct15_0913, , 
